ASV_ID	database	pident	sseqid	length	qcovs	evalue	bitscore	specimen_id	phylum	class	order	family	genus	species	scientific_name	mismatch	gapopen	qstart	qend	sstart	send	accession	unique_phyla	
ASV_04983	NMNH	93.668	SH21336|Annelida|Lumbrineridae	379	100	3.02E-162	564	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_05027	NMNH	89.378	SH21336|Annelida|Lumbrineridae	386	100	4.12E-136	477	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_05113	NMNH	86.305	SH21336|Annelida|Lumbrineridae	387	100	1.19E-116	412	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_05439	NMNH	94.195	SH21336|Annelida|Lumbrineridae	379	100	1.39E-165	575	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_05498	NMNH	87.927	SH21336|Annelida|Lumbrineridae	381	100	1.47E-125	442	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_05546	NMNH	95.767	SH21336|Annelida|Lumbrineridae	378	100	3.83E-176	610	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_05596	NMNH	93.421	SH21336|Annelida|Lumbrineridae	380	100	1.09E-161	562	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_05602	NMNH	85.825	SH21336|Annelida|Lumbrineridae	388	100	2.57E-113	401	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_05709	NMNH	88.773	SH21336|Annelida|Lumbrineridae	383	100	1.14E-131	462	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_05764	NMNH	94.709	SH21336|Annelida|Lumbrineridae	378	100	1.79E-169	588	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_06190	NMNH	92.857	SH21336|Annelida|Lumbrineridae	378	100	3.04E-157	547	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_06578	NMNH	86.016	SH20996|Annelida|Lumbrineridae	379	100	6.96E-114	403	SH20996	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH20996		
ASV_06766	NMNH	93.421	SH21336|Annelida|Lumbrineridae	380	100	3.91E-161	560	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_06806	NMNH	96.561	SH21336|Annelida|Lumbrineridae	378	100	0	627	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_07158	NMNH	96.561	SH21336|Annelida|Lumbrineridae	378	100	0	627	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_07246	NMNH	88.281	SH21336|Annelida|Lumbrineridae	384	100	8.84E-128	449	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_07350	NMNH	87.664	SH21336|Annelida|Lumbrineridae	381	100	6.84E-124	436	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_07362	NMNH	89.896	SH21336|Annelida|Lumbrineridae	386	100	1.90E-139	488	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_07470	NMNH	86.807	SH21336|Annelida|Lumbrineridae	379	99	8.94E-118	416	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_07573	NMNH	87.105	SH21336|Annelida|Lumbrineridae	380	100	1.48E-120	425	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_07936	NMNH	87.435	SH20996|Annelida|Lumbrineridae	382	100	3.19E-122	431	SH20996	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH20996		
ASV_07948	NMNH	87.927	SH21336|Annelida|Lumbrineridae	381	100	1.47E-125	442	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_07966	NMNH	97.884	SH21336|Annelida|Lumbrineridae	378	100	0	654	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_07981	NMNH	94.723	SH21336|Annelida|Lumbrineridae	379	100	6.44E-169	586	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_08090	NMNH	85.117	SH21336|Annelida|Lumbrineridae	383	100	9.12E-108	383	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_08276	NMNH	87.887	SH21336|Annelida|Lumbrineridae	388	100	3.27E-127	448	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_08375	NMNH	86.649	SH20996|Annelida|Lumbrineridae	382	100	3.21E-117	414	SH20996	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH20996		
ASV_08440	NMNH	94.709	SH21336|Annelida|Lumbrineridae	378	100	1.79E-169	588	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_08615	NMNH	94.211	SH21336|Annelida|Lumbrineridae	380	100	3.89E-166	577	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_08747	NMNH	87.402	SH21336|Annelida|Lumbrineridae	381	100	3.18E-122	431	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_08806	NMNH	87.402	SH21336|Annelida|Lumbrineridae	381	100	3.18E-122	431	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_08822	NMNH	85.714	SH21336|Annelida|Lumbrineridae	385	100	9.18E-113	399	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_08959	NMNH	94.18	SH21336|Annelida|Lumbrineridae	378	100	3.89E-166	577	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_08983	NMNH	88.86	SH21336|Annelida|Lumbrineridae	386	100	8.92E-133	466	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_09117	NMNH	87.99	SH21336|Annelida|Lumbrineridae	383	100	4.11E-126	444	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_09655	NMNH	92.895	SH21336|Annelida|Lumbrineridae	380	100	8.47E-158	549	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_09660	NMNH	87.105	SH21336|Annelida|Lumbrineridae	380	100	1.48E-120	425	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_10092	NMNH	94.444	SH21336|Annelida|Lumbrineridae	378	100	8.35E-168	582	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_10147	NMNH	87.958	SH21336|Annelida|Lumbrineridae	382	100	1.47E-125	442	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_10158	NMNH	86.877	SH21336|Annelida|Lumbrineridae	381	100	2.47E-118	418	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_10208	NMNH	93.915	SH21336|Annelida|Lumbrineridae	378	100	6.48E-164	569	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_10387	NMNH	85.827	SH21336|Annelida|Lumbrineridae	381	100	9.05E-113	399	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_10699	NMNH	88.189	SH21336|Annelida|Lumbrineridae	381	100	3.16E-127	448	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_10704	NMNH	91.799	SH21336|Annelida|Lumbrineridae	378	100	1.42E-150	525	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_11122	NMNH	86.198	SH20996|Annelida|Lumbrineridae	384	100	6.94E-114	403	SH20996	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH20996		
ASV_11153	NMNH	87.467	SH21336|Annelida|Lumbrineridae	383	100	6.96E-124	436	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_11206	NMNH	90.078	SH21336|Annelida|Lumbrineridae	383	100	1.47E-140	492	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_11896	NMNH	89.446	SH21336|Annelida|Lumbrineridae	379	100	1.45E-135	475	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_11967	NMNH	94.444	SH21336|Annelida|Lumbrineridae	378	100	8.35E-168	582	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_12009	NMNH	92.063	SH21336|Annelida|Lumbrineridae	378	100	8.53E-153	532	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_12031	NMNH	86.089	SH21336|Annelida|Lumbrineridae	381	100	1.95E-114	405	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_12410	NMNH	87.664	SH21336|Annelida|Lumbrineridae	381	100	6.84E-124	436	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_12426	NMNH	87.402	SH21336|Annelida|Lumbrineridae	381	100	3.18E-122	431	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_12512	NMNH	87.696	SH21336|Annelida|Lumbrineridae	382	100	1.92E-124	438	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_12540	NMNH	92.876	SH21336|Annelida|Lumbrineridae	379	100	8.47E-158	549	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_12548	NMNH	88.571	SH21336|Annelida|Lumbrineridae	385	100	4.16E-131	460	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_13095	NMNH	90.155	SH21336|Annelida|Lumbrineridae	386	100	4.09E-141	494	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_13174	NMNH	93.684	SH21336|Annelida|Lumbrineridae	380	100	2.35E-163	568	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_13678	NMNH	87.895	SH20996|Annelida|Lumbrineridae	380	100	1.47E-125	442	SH20996	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH20996		
ASV_13776	NMNH	93.176	SH21336|Annelida|Lumbrineridae	381	100	5.09E-160	556	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_13851	NMNH	86.198	SH20996|Annelida|Lumbrineridae	384	100	1.95E-114	405	SH20996	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH20996		
ASV_13874	NMNH	86.34	SH21336|Annelida|Lumbrineridae	388	100	1.19E-116	412	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_14399	NMNH	92.368	SH21336|Annelida|Lumbrineridae	380	100	5.13E-155	540	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_14528	NMNH	87.927	SH21336|Annelida|Lumbrineridae	381	100	1.47E-125	442	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_14570	NMNH	88.451	SH21336|Annelida|Lumbrineridae	381	100	6.79E-129	453	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_14629	NMNH	87.206	SH21336|Annelida|Lumbrineridae	383	100	3.24E-122	431	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_14648	NMNH	98.942	SH21336|Annelida|Lumbrineridae	378	100	0	676	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_15246	NMNH	85.195	SH20996|Annelida|Lumbrineridae	385	100	2.54E-108	385	SH20996	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH20996		
ASV_15286	NMNH	88.451	SH21336|Annelida|Lumbrineridae	381	100	6.79E-129	453	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_15386	NMNH	88.052	SH21336|Annelida|Lumbrineridae	385	100	4.11E-126	444	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_15417	NMNH	92.913	SH21336|Annelida|Lumbrineridae	381	100	2.37E-158	551	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_15442	NMNH	86.877	SH21336|Annelida|Lumbrineridae	381	100	6.91E-119	420	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_15519	NMNH	90.551	SH21336|Annelida|Lumbrineridae	381	100	2.43E-143	501	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_16256	NMNH	87.368	SH21336|Annelida|Lumbrineridae	380	100	3.18E-122	431	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_16391	NMNH	87.664	SH21336|Annelida|Lumbrineridae	381	100	6.84E-124	436	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_16434	NMNH	87.173	SH20996|Annelida|Lumbrineridae	382	100	1.49E-120	425	SH20996	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH20996		
ASV_16502	NMNH	87.5	SH21336|Annelida|Lumbrineridae	384	100	6.96E-124	436	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_16505	NMNH	89.147	SH21336|Annelida|Lumbrineridae	387	100	5.36E-135	473	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_16538	NMNH	92.876	SH21336|Annelida|Lumbrineridae	379	100	8.49E-158	549	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_16547	NMNH	86.649	SH20996|Annelida|Lumbrineridae	382	100	3.21E-117	414	SH20996	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH20996		
ASV_16613	NMNH	87.402	SH21336|Annelida|Lumbrineridae	381	100	3.18E-122	431	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_16615	NMNH	96.032	SH21336|Annelida|Lumbrineridae	378	100	8.23E-178	616	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_16657	NMNH	87.402	SH21336|Annelida|Lumbrineridae	381	100	3.18E-122	431	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_17565	NMNH	86.089	SH21336|Annelida|Lumbrineridae	381	100	1.94E-114	405	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_17572	NMNH	87.173	SH20996|Annelida|Lumbrineridae	382	100	1.49E-120	425	SH20996	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH20996		
ASV_17807	NMNH	87.368	SH21336|Annelida|Lumbrineridae	380	100	8.90E-123	433	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_17818	NMNH	87.831	SH21336|Annelida|Lumbrineridae	378	100	1.47E-125	442	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_17834	NMNH	94.444	SH21336|Annelida|Lumbrineridae	378	100	8.35E-168	582	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_17846	NMNH	93.438	SH21336|Annelida|Lumbrineridae	381	100	1.09E-161	562	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_17874	NMNH	94.517	SH21336|Annelida|Lumbrineridae	383	100	6.55E-169	586	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_17916	NMNH	88.802	SH21336|Annelida|Lumbrineridae	384	100	3.20E-132	464	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_18006	NMNH	86.579	SH21336|Annelida|Lumbrineridae	380	98	5.47E-115	407	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_18043	NMNH	87.664	SH21336|Annelida|Lumbrineridae	381	100	6.84E-124	436	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_18908	NMNH	85.901	SH21336|Annelida|Lumbrineridae	383	100	2.53E-113	401	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_19256	NMNH	90.263	SH21336|Annelida|Lumbrineridae	380	100	4.04E-141	494	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_19265	NMNH	87.927	SH21336|Annelida|Lumbrineridae	381	100	1.47E-125	442	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_19268	NMNH	86.508	SH21336|Annelida|Lumbrineridae	378	99	4.16E-116	411	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_19270	NMNH	87.696	SH20996|Annelida|Lumbrineridae	382	100	1.91E-124	438	SH20996	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH20996		
ASV_19344	NMNH	87.895	SH21336|Annelida|Lumbrineridae	380	100	4.12E-126	444	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_19349	NMNH	87.958	SH21336|Annelida|Lumbrineridae	382	100	1.47E-125	442	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_19408	NMNH	93.386	SH21336|Annelida|Lumbrineridae	378	100	1.40E-160	558	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_19424	NMNH	94.778	SH21336|Annelida|Lumbrineridae	383	100	1.41E-170	592	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_19508	NMNH	86.877	SH21336|Annelida|Lumbrineridae	381	100	6.91E-119	420	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_20533	NMNH	87.831	SH21336|Annelida|Lumbrineridae	378	100	1.47E-125	442	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_20864	NMNH	87.958	SH21336|Annelida|Lumbrineridae	382	100	1.47E-125	442	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_20934	NMNH	86.842	SH20996|Annelida|Lumbrineridae	380	100	6.91E-119	420	SH20996	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH20996		
ASV_20955	NMNH	87.632	SH21336|Annelida|Lumbrineridae	380	100	6.84E-124	436	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_21031	NMNH	87.173	SH20996|Annelida|Lumbrineridae	382	100	1.49E-120	425	SH20996	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH20996		
ASV_21037	NMNH	92.857	SH21336|Annelida|Lumbrineridae	378	100	8.47E-158	549	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_21074	NMNH	86.579	SH21336|Annelida|Lumbrineridae	380	100	3.21E-117	414	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_21167	NMNH	95.238	SH21336|Annelida|Lumbrineridae	378	100	8.29E-173	599	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_21223	NMNH	87.927	SH21336|Annelida|Lumbrineridae	381	100	1.15E-126	446	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_21232	NMNH	93.701	SH21336|Annelida|Lumbrineridae	381	100	2.36E-163	568	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_21239	NMNH	88.859	SH21336|Annelida|Lumbrineridae	377	99	4.07E-131	460	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_21510	NMNH	95.503	SH21336|Annelida|Lumbrineridae	378	100	1.78E-174	604	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_21578	NMNH	87.273	SH21336|Annelida|Lumbrineridae	385	100	3.24E-122	431	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_22033	NMNH	93.947	SH21336|Annelida|Lumbrineridae	380	100	5.05E-165	573	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_22083	NMNH	87.632	SH20996|Annelida|Lumbrineridae	380	100	6.86E-124	436	SH20996	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH20996		
ASV_22132	NMNH	94.18	SH21336|Annelida|Lumbrineridae	378	100	3.89E-166	577	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
ASV_22134	NMNH	96.032	SH21336|Annelida|Lumbrineridae	378	100	8.23E-178	616	SH21336	Annelida	Polychaeta	Eunicida	Lumbrineridae	Lumbrineridae^	Lumbrineridae^	Lumbrineridae^							SH21336		
